log_M,U,R,U - R,Morphology
9.842341,17.541271,15.467201,2.07407,4
10.193853,18.953289,16.334608,2.618681,0
9.983517,18.81101,16.513695,2.2973156,0
10.217722,17.010096,15.408929,1.6011667,0
9.808136,19.145746,16.793394,2.3523521,0
11.325981,17.737915,15.101408,2.636507,4
10.109668,16.398882,14.435721,1.9631605,0
9.718686,18.243546,16.74966,1.493885,3
11.569491,17.753792,14.825069,2.9287224,0
10.368941,18.02346,15.784641,2.2388191,4
9.925554,18.712906,16.65222,2.060686,4
10.491695,17.634144,15.07206,2.5620842,1
10.256624,17.613068,15.778362,1.8347054,4
10.464392,17.827572,15.386213,2.4413586,0
9.700985,18.828712,16.945684,1.883028,4
11.296769,18.08666,15.320855,2.7658052,1
11.257712,17.28363,14.50063,2.783,1
10.35303,17.16058,15.21209,1.9484901,4
10.199771,18.444654,16.030396,2.414259,1
10.225889,18.976254,16.73548,2.2407742,0
11.295369,17.717693,15.103282,2.6144114,1
10.448291,18.61302,16.230608,2.382412,0
11.341262,17.222227,14.521781,2.7004461,1
10.079562,17.603277,15.780516,1.8227615,0
9.85421,17.462597,15.976715,1.4858818,4
9.841563,18.335361,16.70951,1.6258507,0
10.523261,18.305048,15.759336,2.5457115,0
9.740667,18.585878,16.529568,2.0563107,4
10.397523,18.436674,16.030323,2.406351,1
10.10284,18.096733,16.327408,1.7693253,0
9.83027,17.555317,16.075758,1.479559,0
10.674635,17.549107,15.25754,2.2915668,4
11.163204,18.299952,15.650777,2.6491747,0
9.864898,18.359335,16.713724,1.6456108,4
11.654778,17.3055,14.451591,2.8539095,3
9.858114,17.95526,16.127697,1.8275623,0
10.205075,17.188023,15.047681,2.1403418,1
9.74244,18.527023,16.810114,1.7169094,0
9.703333,18.181288,16.622972,1.5583153,0
10.88678,18.341488,15.687054,2.6544342,0
10.13417,18.425167,16.502676,1.9224911,0
10.321012,16.793406,14.762071,2.0313349,4
9.86706,17.606115,16.032011,1.5741043,0
10.161573,18.729229,16.203726,2.5255032,4
10.789554,16.983156,14.427566,2.5555906,0
11.088582,17.093258,14.497878,2.5953798,0
9.880671,17.574114,15.980209,1.5939045,0
9.96953,17.151615,15.538456,1.6131592,0
9.910257,18.869959,16.661264,2.2086945,4
9.746703,18.10352,16.2199,1.8836193,0
10.185872,17.223772,15.604408,1.6193638,4
10.188812,19.013346,16.568901,2.4444447,1
10.26085,17.515144,15.607463,1.9076815,0
10.493994,17.744024,15.820067,1.9239569,0
10.214021,17.470615,15.282343,2.1882725,0
9.768294,18.478174,16.61517,1.8630047,0
9.860635,19.000847,16.703272,2.297575,0
10.275551,17.706259,15.939145,1.7671137,4
10.290832,16.958282,15.249272,1.7090101,4
9.66313,17.833609,16.505642,1.3279667,4
10.007383,18.493187,16.067282,2.4259052,0
9.662352,18.070498,16.733261,1.3372364,0
10.293442,16.929115,14.961307,1.9678087,0
9.961925,18.470312,16.214502,2.2558098,0
9.650842,18.50507,16.681816,1.8232536,4
10.290642,19.20473,16.771425,2.4333038,1
9.946368,18.772352,16.536963,2.2353897,0
10.852075,18.725471,16.0716,2.6538715,1
10.057784,18.41711,16.262625,2.1544857,4
9.558126,17.734898,16.205084,1.5298138,0
10.974365,17.455267,14.89411,2.5611572,0
9.615314,18.602097,16.87852,1.7235775,0
11.034824,18.54568,15.824318,2.7213612,1
11.027988,18.389814,15.720244,2.66957,0
10.187428,17.823683,15.861094,1.9625883,0
11.323181,17.190212,14.620763,2.5694494,0
10.200207,18.981178,16.43515,2.5460281,0
9.807358,17.948616,16.04039,1.908226,0
10.989958,17.01222,14.432368,2.579852,0
9.773755,17.593174,15.643979,1.9491949,4
10.543417,18.083752,15.595237,2.488515,0
10.651641,17.635025,15.3823185,2.2527065,4
10.458576,19.364927,16.816952,2.5479755,0
10.975955,17.294899,14.872727,2.4221716,4
9.851689,18.483023,16.398792,2.0842304,4
9.619577,18.628849,16.992237,1.6366119,0
9.45662,18.340094,16.756887,1.5832062,0
11.202276,16.778168,14.176842,2.601326,1
11.746579,16.82605,14.059149,2.766901,1
10.232314,18.05397,15.686498,2.3674726,0
10.148664,19.193296,16.684307,2.5089893,1
10.846137,18.722532,16.098288,2.6242447,0
9.953757,18.649494,16.496412,2.153082,0
10.345799,18.491264,15.931474,2.5597906,0
10.197686,18.276125,15.828297,2.4478283,4
11.416761,17.26856,14.625301,2.643259,3
9.85673,17.531168,16.307478,1.22369,0
9.474571,18.334307,16.838053,1.496254,4
10.044532,18.258783,16.024347,2.234436,0
9.871323,17.170057,15.536318,1.6337395,4
11.611496,16.356997,13.631289,2.725708,0
11.581244,17.333174,14.658667,2.6745071,1
11.498531,17.305838,14.636723,2.669115,1
10.149099,17.319048,15.818907,1.5001411,3
9.49929,17.693634,16.349821,1.343813,0
9.836695,17.92124,16.300934,1.620306,3
10.323033,16.822367,14.921558,1.9008083,4
11.152851,17.289633,14.733821,2.555812,0
10.449501,18.423246,15.971446,2.4518003,0
11.431273,16.292702,13.833123,2.4595785,4
9.684908,18.504194,16.570156,1.9340382,0
9.874449,18.735653,16.591541,2.1441116,0
9.905389,17.38213,15.94935,1.4327793,0
10.98262,18.221638,15.633891,2.5877466,0
10.531126,17.350983,15.025731,2.3252516,1
10.517635,16.870075,14.782366,2.0877094,4
9.933722,17.883669,16.34986,1.5338097,4
10.211686,18.452488,16.055857,2.3966312,4
11.208343,17.668205,14.9601,2.708105,1
9.83027,17.92608,16.414001,1.5120792,0
10.871741,17.934824,15.432201,2.5026226,0
9.978476,17.530542,16.129456,1.4010868,0
10.033844,17.689869,15.7955265,1.8943424,4
10.348747,17.928915,15.504916,2.4239988,0
10.11141,17.037712,15.516896,1.5208158,4
11.739914,16.636213,13.766412,2.8698015,1
10.955439,17.938591,15.260558,2.6780329,0
9.602062,17.451048,16.21543,1.2356186,0
10.102062,18.008448,16.008654,1.999794,4
10.896435,16.912657,14.4786415,2.4340153,4
11.106958,18.100296,15.3480215,2.7522745,1
9.22841,18.098726,16.628927,1.469799,0
9.839821,17.540497,15.677108,1.863389,1
9.572376,17.514254,16.314547,1.199707,0
11.579967,16.930761,14.175165,2.7555962,0
9.977697,19.19878,16.813633,2.385147,0
9.451237,18.373144,16.666986,1.7061577,4
10.146579,18.415422,16.002583,2.41284,0
9.717722,18.237715,16.724562,1.5131531,0
9.776276,18.480951,16.973476,1.5074749,4
9.772977,17.25874,15.981247,1.2774925,3
9.807544,17.788054,16.192898,1.5951557,0
10.064395,18.327751,16.170206,2.157545,0
10.496699,17.618746,15.100517,2.5182285,4
10.605411,17.05211,15.209732,1.8423786,4
10.190555,18.628857,16.27526,2.3535957,0
10.314608,16.661844,14.683657,1.9781876,4
10.187428,17.376825,15.3889675,1.9878578,4
9.968925,17.99655,16.060616,1.9359341,0
9.884575,18.23677,16.407473,1.829298,4
9.991122,18.538212,16.467989,2.0702229,4
11.425647,16.895435,14.328229,2.5672064,0
10.260512,18.500301,16.087364,2.4129372,1
10.226232,19.258032,16.676546,2.5814857,0
10.383832,17.383018,15.344207,2.0388117,0
10.801117,18.911062,16.13544,2.7756214,3
10.131835,18.94754,16.60903,2.3385105,1
9.846947,18.048689,16.27478,1.7739086,0
11.771515,16.900623,14.170612,2.730011,1
10.122098,18.218153,16.123442,2.0947113,0
10.571081,18.329826,15.898732,2.4310942,1
10.398923,16.871918,14.660141,2.2117767,0
9.931374,18.821608,16.585917,2.235691,0
10.917972,18.713793,16.032202,2.681591,0
9.602062,18.0751,16.795267,1.2798328,0
10.037748,17.362373,15.267204,2.095169,0
11.006396,17.990507,15.331451,2.6590557,1
9.789528,17.88583,16.101858,1.7839718,4
9.907131,18.403303,16.547058,1.856245,0
11.831099,18.238138,14.692778,3.5453606,4
11.409398,16.907253,14.406629,2.5006247,0
9.756714,18.9325,16.667542,2.2649593,0
10.913624,18.293564,15.66228,2.6312838,1
10.116093,17.937006,15.747811,2.1891947,4
11.151641,17.630732,14.849678,2.7810535,1
11.006396,18.405672,15.6743965,2.7312756,1
9.804059,18.221102,16.281986,1.9391155,0
10.249829,16.662003,15.08838,1.5736227,0
10.382242,17.401592,16.006086,1.3955059,0
10.473467,18.172905,15.475132,2.697773,4
11.400471,17.84676,15.106349,2.7404108,1
10.018677,16.734972,15.144223,1.5907488,0
10.279941,19.395662,16.901567,2.4940948,0
9.781144,18.618587,16.427448,2.1911392,1
9.939943,17.335949,15.931485,1.4044638,4
10.373669,16.932995,15.043893,1.889102,4
11.235376,17.723696,15.026465,2.6972303,1
10.647103,16.253225,14.248971,2.0042543,4
9.993643,18.129625,16.333374,1.7962513,0
11.268715,17.851873,15.111553,2.7403202,0
11.549355,16.576021,13.968022,2.6079988,1
10.248273,17.386614,15.519238,1.8673754,0
9.488728,18.414692,16.782808,1.6318836,0
11.186658,17.859043,15.180995,2.6780481,0
9.904611,18.265837,16.30096,1.9648762,0
10.11141,17.869614,16.0837,1.7859135,4
9.883191,18.390957,16.253311,2.1376457,0
10.115314,17.984777,15.9833975,2.00138,0
11.21384,17.557545,14.8445015,2.7130432,0
9.763497,18.579973,16.702227,1.8777466,0
9.755672,18.381607,16.761877,1.61973,4
9.989163,18.326365,16.11676,2.2096043,4
10.217722,17.74085,15.620118,2.1207323,0
9.62244,18.069742,16.37024,1.699503,0
9.599542,17.634401,16.248259,1.3861427,0
9.722404,18.448334,16.677101,1.7712326,0
10.812248,17.989424,15.334844,2.65458,4
11.609326,17.32567,14.636036,2.6896343,0
10.24244,19.428995,16.750633,2.678362,4
10.298317,16.742815,14.84694,1.895875,4
10.119577,18.262774,16.40284,1.8599339,4
9.913742,17.732954,16.217861,1.5150928,0
9.821152,17.88736,16.210123,1.6772366,0
10.314418,16.66864,14.910112,1.7585278,4
10.151447,18.398,15.952416,2.4455843,0
10.68212,18.62407,15.998445,2.6256247,1
10.009904,17.545849,15.9279995,1.6178493,4
10.775403,16.551191,14.448555,2.1026363,0
11.130275,17.004034,14.346881,2.6571531,0
10.367393,16.559721,15.047319,1.5124016,0
10.38857,18.356844,16.164232,2.1926117,0
10.26085,18.631926,16.181583,2.4503422,0
9.510246,17.329975,16.116224,1.2137508,0
11.204886,16.303926,13.6505375,2.653389,1
10.144058,17.453642,15.706725,1.7469168,0
10.403271,16.84209,14.842893,1.999198,4
11.272413,17.39114,14.894392,2.496748,1
10.190555,18.11179,15.887883,2.2239065,4
9.772977,17.324701,15.773411,1.5512905,0
10.174782,16.57686,14.977123,1.5997372,0
9.998854,17.430515,16.423542,1.0069733,0
10.039833,18.760056,16.53465,2.2254047,1
10.30988,17.812803,15.642738,2.170065,0
11.044817,17.072487,14.507069,2.5654182,1
11.443443,16.125181,13.564965,2.560216,4
11.036414,18.175884,15.553963,2.6219215,1
10.193075,18.204575,15.714363,2.4902115,4
9.760977,18.820562,16.759035,2.0615273,0
9.49929,18.02961,16.492718,1.5368919,0
11.076397,17.565111,14.945103,2.6200085,0
10.174782,17.031374,15.556035,1.4753389,4
11.631485,15.857355,13.215959,2.6413965,0
10.517825,18.439075,15.651006,2.7880697,4
9.666615,17.575123,16.212366,1.3627567,0
10.457176,19.039803,16.316725,2.7230778,0
10.707375,16.359543,13.839291,2.5202522,4
11.201939,17.256807,14.693959,2.562848,1
10.199429,16.417261,14.66343,1.7538309,4
10.871931,16.999329,14.564538,2.4347906,1
10.942138,16.18962,13.817448,2.3721714,4
10.077634,17.091805,15.417388,1.6744165,4
9.680429,18.465406,16.745865,1.7195415,0
10.321444,17.497023,15.474969,2.0220537,4
9.81067,17.935753,16.197704,1.7380486,4
10.095637,18.595613,16.142332,2.4532814,0
10.145801,17.010546,15.582713,1.4278326,0
10.819145,16.926731,14.41457,2.5121613,0
10.4362,16.847218,15.008643,1.8385744,4
9.889616,18.054544,16.046906,2.007639,0
10.668819,17.36988,14.830983,2.5388975,0
9.737183,18.692736,16.878155,1.8145809,4
10.01303,17.676102,16.141335,1.5347672,4
11.735095,16.667114,13.905958,2.761156,0
10.774003,18.762648,16.120274,2.642374,1
10.054658,18.47736,16.424765,2.0525951,4
10.918161,18.364521,16.07833,2.286192,4
10.46874,16.41799,14.622705,1.7952843,4
9.68525,17.754225,16.232967,1.5212574,0
10.30988,18.004559,15.863795,2.1407633,4
10.960632,18.5805,15.883983,2.696517,1
9.8091,18.114326,16.425186,1.6891403,4
10.924437,18.08864,15.502064,2.5865765,0
10.293779,18.764946,16.230103,2.5348434,0
10.345799,17.978851,15.687959,2.2908926,0
10.244961,16.903355,15.3094845,1.5938702,0
10.150842,16.847012,15.107933,1.7390785,4
9.860821,17.718866,16.188635,1.5302315,0
9.815569,18.368898,16.422173,1.9467258,0
9.581119,18.116858,16.823658,1.2931995,0
9.488385,17.844381,16.09785,1.7465305,4
10.975955,18.20985,15.630377,2.5794735,0
11.654778,16.174852,13.43415,2.7407026,1
10.173039,18.371431,15.8865595,2.4848719,0
9.734835,17.092712,15.993286,1.0994263,0
10.450901,16.953022,14.710128,2.2428942,4
9.715201,18.300493,16.381569,1.9189243,4
10.432862,17.421104,15.070535,2.3505697,1
11.197211,16.166933,13.500389,2.666544,0
10.978903,17.074852,14.440777,2.6340752,1
10.608548,17.811457,15.298922,2.512535,0
10.133734,18.530516,16.03062,2.499895,4
9.753774,17.24655,15.961055,1.2854948,0
10.690736,18.27416,15.931225,2.3429356,0
9.718686,18.332397,16.785233,1.5471649,4
9.993643,17.019608,15.178965,1.8406429,4
9.992865,17.513634,15.438697,2.0749369,4
10.188034,18.097137,15.719522,2.377615,1
11.471729,16.955675,14.14113,2.8145447,4
9.913556,17.861774,15.747458,2.114316,4
10.968929,17.98966,15.382972,2.6066885,0
10.524229,17.48971,15.196141,2.2935686,4
10.221626,18.206657,15.963545,2.2431126,4
9.773941,17.692127,16.050581,1.6415462,4
11.210702,17.738834,15.0347595,2.7040749,0
11.80988,16.253546,13.512004,2.7415419,1
9.72998,18.612879,16.562796,2.0500832,4
10.627787,16.687784,15.014501,1.6732836,1
11.331436,17.035727,14.374166,2.661561,0
10.613984,17.503807,15.227495,2.2763119,4
10.320044,17.23124,15.116844,2.1143951,4
10.213243,16.74629,14.88232,1.8639698,4
10.274003,17.416939,15.257896,2.1590424,0
9.991122,17.68866,15.93646,1.7522001,0
9.805615,18.458994,16.877401,1.5815926,4
9.552916,18.09777,16.788284,1.3094864,0
11.725403,16.327036,13.595462,2.731574,4
9.776276,18.374096,16.720234,1.653862,0
10.190555,19.276857,16.872194,2.404663,0
10.710512,16.374641,14.517731,1.8569107,1
10.54289,17.590633,15.023486,2.5671473,0
9.270456,17.914736,16.597492,1.3172436,0
9.612188,18.76439,16.800858,1.9635334,0
10.302855,17.730286,15.436091,2.2941942,4
10.292569,18.409163,15.932067,2.4770956,0
10.028197,18.377638,16.377516,2.000122,4
10.191333,17.649523,15.526102,2.1234207,0
10.585782,19.066605,16.563475,2.50313,0
11.043079,17.902287,15.027214,2.8750725,0
10.700349,18.164686,15.595833,2.5688534,1
10.201949,17.46056,15.317026,2.1435337,4
10.958766,18.279177,15.686983,2.5921936,4
10.886632,18.593441,15.991332,2.602109,1
9.784007,16.611423,15.166875,1.4445486,0
10.301307,19.34794,16.624588,2.7233524,0
9.862377,18.43488,16.472967,1.9619122,0
10.474365,19.54067,16.894602,2.6460686,1
10.627165,16.918453,15.256767,1.661686,4
11.039362,16.986887,14.64647,2.340417,1
11.532214,17.141138,14.442404,2.6987343,3
9.509904,17.930235,16.644274,1.2859612,4
10.429535,16.933685,15.0619135,1.8717718,4
10.042354,19.38813,16.922102,2.4660282,0
9.602062,18.005335,16.221857,1.7834778,4
11.063718,17.533918,15.034329,2.499589,1
9.913556,18.045706,15.902812,2.1428938,1
11.733078,16.768164,14.021529,2.7466345,1
10.919372,18.021727,15.347382,2.674345,0
9.828092,17.798462,16.175472,1.6229897,0
9.847552,16.888515,15.489507,1.3990088,4
9.845048,16.995935,15.242507,1.7534285,0
10.329699,18.89494,16.3419,2.5530396,0
10.047658,17.740593,15.825489,1.9151039,4
9.526625,17.854609,16.555197,1.2994118,4
10.144058,18.37286,15.97297,2.39989,4
10.447953,16.743158,14.745682,1.9974766,4
9.619577,16.93591,15.517731,1.4181786,0
11.09192,16.862038,14.167181,2.6948566,1
10.026019,19.087854,16.73294,2.3549137,0
9.958798,18.205408,16.517593,1.6878147,0
10.582455,18.179783,15.626119,2.5536642,4
9.785624,18.96857,16.82132,2.1472511,4
9.593117,17.95918,16.518526,1.4406548,0
10.955439,16.36383,14.288168,2.0756626,4
9.977697,17.770748,16.413694,1.3570538,0
11.621511,17.313873,14.521062,2.7928114,0
9.71598,17.618116,15.7447815,1.8733349,4
10.696001,18.021408,15.387634,2.6337738,0
10.949501,17.764994,15.15189,2.6131039,0
10.481893,16.315063,14.632773,1.6822901,4
10.213585,17.9998,15.683818,2.3159819,4
9.816953,18.158585,16.223372,1.9352131,4
11.253676,16.643036,13.956055,2.6869812,0
11.523451,16.859055,14.200894,2.6581602,1
11.586992,16.920288,14.1276455,2.7926426,1
10.966129,16.845037,14.311131,2.533907,4
9.80658,18.127916,16.497826,1.6300907,4
11.138678,17.959024,15.241824,2.7172003,0
10.662116,18.21999,15.735654,2.484336,0
10.600873,17.759958,15.5263195,2.2336388,0
11.531126,17.090883,14.290341,2.8005419,1
10.72714,17.888695,15.3749275,2.5137672,1
10.452828,17.428282,15.419483,2.0087986,4
9.448889,18.116102,16.257479,1.8586235,0
11.383642,17.541428,14.885704,2.6557236,4
10.633223,17.21144,14.9457655,2.2656736,0
11.569681,17.138777,14.43613,2.7026472,0
11.016235,17.31858,14.769959,2.5486212,0
10.452491,18.044544,15.634883,2.4096613,0
11.060918,18.021965,15.459629,2.562336,1
10.037748,17.52279,15.822292,1.7004986,4
9.956278,18.015053,16.258522,1.7565308,0
9.793791,18.540724,16.920475,1.6202488,0
10.690736,16.194,13.941929,2.2520714,4
11.742714,16.111137,13.153922,2.9572153,0
10.109668,17.717567,15.933907,1.7836609,4
10.85564,18.487112,15.888937,2.598175,0
11.034392,18.425354,15.695934,2.7294197,4
10.71244,18.598698,16.10244,2.4962578,0
10.891897,18.771414,16.099981,2.6714325,0
9.950974,18.688414,16.837309,1.8511047,0
10.817408,17.560856,14.886103,2.6747532,1
10.054658,18.160023,16.06146,2.0985622,4
10.406408,18.036413,15.930223,2.1061897,4
9.628709,18.436405,16.723524,1.7128811,0
11.009528,17.810852,15.347309,2.463543,1
10.596795,17.824472,15.380446,2.444026,1
11.177583,17.59237,15.086578,2.5057907,4
10.653041,18.622856,16.036629,2.5862274,4
9.863155,19.065722,16.643179,2.4225426,1
10.451428,18.524086,15.908068,2.6160183,0
10.931273,17.149446,14.60601,2.543436,0
10.444065,17.044743,15.087251,1.9574919,4
9.691333,18.22265,16.781487,1.441164,0
9.866282,17.30035,15.587984,1.7123661,4
9.99929,18.063313,16.03431,2.0290031,4
11.340199,17.021471,14.212291,2.8091803,1
9.90343,17.15874,15.631483,1.527256,0
10.547617,16.534285,14.242314,2.2919703,4
11.186848,17.11748,14.5580225,2.5594568,1
10.55759,16.82521,14.678405,2.1468058,4
10.123482,17.414358,15.500089,1.9142694,0
9.876969,18.769514,16.348879,2.4206352,0
9.936915,18.534975,16.95782,1.5771542,0
10.440928,18.581354,16.186506,2.3948479,0
10.442327,16.857258,14.896729,1.9605284,4
10.097021,17.193035,15.505951,1.6870842,4
10.193853,17.287249,15.49878,1.7884684,4
9.905389,17.887522,16.337185,1.5503368,0
9.539491,17.669516,15.901435,1.7680807,4
10.971539,16.817795,14.600363,2.217432,4
10.363316,16.028465,14.3093815,1.7190838,4
10.438128,19.245571,16.70017,2.5454006,0
9.645801,18.432547,16.80383,1.6287174,4
11.654589,17.332853,14.528531,2.8043222,1
9.899526,19.321032,16.977669,2.3433628,0
9.90343,17.949451,16.09037,1.8590813,4
9.640932,18.406569,16.99576,1.4108086,0
10.156831,18.003159,15.865055,2.1381035,0
10.236919,17.718685,15.366441,2.3522444,4
10.348747,17.052256,15.085246,1.9670095,4
9.985601,17.527725,15.697896,1.8298292,4
10.707902,18.620085,16.056719,2.563366,1
10.288154,17.652643,15.39163,2.261013,4
10.068472,19.678137,16.913143,2.7649937,4
11.240104,17.227657,14.629558,2.5980997,0
9.768108,18.280714,16.38184,1.8988743,4
11.192473,17.774858,15.023299,2.7515593,1
10.35704,18.052233,15.494399,2.5578337,4
9.788144,18.209976,16.543276,1.6667004,0
10.422077,18.106596,15.619805,2.4867907,0
11.339672,17.39314,14.834391,2.5587502,1
10.159411,18.39412,15.940545,2.4535742,0
9.967182,17.52818,15.890768,1.6374111,4
11.126387,17.771635,15.201335,2.5703,1
11.150241,18.29997,15.512133,2.787838,0
10.869131,18.44853,15.889118,2.559412,0
10.393297,17.998451,15.511348,2.4871035,4
10.273813,16.888838,15.059217,1.8296204,4
9.83027,18.953838,16.689068,2.2647705,1
9.985259,17.307472,15.659469,1.6480036,0
10.411136,18.136305,15.938602,2.1977024,0
10.317218,16.479708,14.921323,1.5583849,0
11.232888,17.856422,15.320724,2.535699,0
9.880671,18.190985,16.435564,1.7554207,0
10.742904,19.687876,16.865051,2.8228245,4
10.695811,17.027447,14.736801,2.2906456,0
9.619577,18.316626,16.982231,1.3343945,0
9.788486,18.906345,16.658518,2.2478275,4
11.915024,16.210743,13.442075,2.7686682,1
10.553053,17.507105,15.1330385,2.3740664,4
9.864898,18.823217,16.856339,1.9668789,0
9.705075,17.879944,16.161781,1.7181625,4
10.418161,17.101398,15.232593,1.8688059,0
10.096243,18.34269,16.548311,1.7943783,0
10.177302,16.152868,14.993582,1.1592865,0
10.154932,17.113247,15.359444,1.7538033,4
10.798317,17.783857,15.699124,2.084733,4
9.756714,18.79864,16.948263,1.8503761,4
11.08796,16.087038,13.800905,2.2861328,0
11.342378,17.913422,15.145337,2.7680845,0
10.370341,17.497967,15.250895,2.2470722,4
10.621849,17.901024,15.360252,2.5407715,1
11.256502,17.8154,15.097922,2.7174768,1
10.191333,17.036175,15.10775,1.9284248,4
9.662352,18.37538,16.709682,1.6656971,4
9.910257,18.781029,16.793833,1.987196,0
